src	tran	score
partirá	will depart	0.45598845598845594
interrumpir	interrupt	0.9232323232323232
recolección	harvest	0.48917748917748916
purificar	purify	0.8777777777777778
modificados	modified	0.9022727272727272
entradas	tickets	0.5119047619047619
planteamiento	approach	0.4241452991452992
conforme	according	0.5694444444444444
quejarse	to complain	0.4053030303030303
birthdefects	birthdefects	1.0
municipal	municipal	1.0
ejes	axes	0.6666666666666666
sars	sars	1.0
morirán	they will die	0.4065934065934067
tentadora	temptress	0.6296296296296297
epidemiología	epidemiology	0.9525641025641025
seguían	they kept	0.4179894179894179
tributario	tax	0.47777777777777786
psiquiatra	psychiatrist	0.6658730158730158
idéntica	identical	0.9777777777777777
extendida	extended	0.9305555555555555
especializado	specialized	0.8594405594405594
enric	enric	1.0
inaugurarse	inaugurate	0.9436363636363637
emocionales	emotional	0.9104377104377104
orientales	eastern	0.6047619047619048
rastreadores	trackers	0.6388888888888888
ejemplar	copy	0.45833333333333326
reseñas	reviews	0.7714285714285715
but	but	1.0
impulsoras	driving	0.41428571428571437
expuesto	exposed	0.7991666666666667
lamentablemente	Unfortunately	0.5731379731379732
mover	move	0.96
dianna	dianna	1.0
invirtieron	they invested	0.47972027972027975
irritado	irritated	0.9305555555555555
decirte	tell you	0.42261904761904767
congénitos	congenital	0.92
congo	Congo	1.0
incivilizada	uncivilized	0.7449494949494949
involucraba	involved	0.6931818181818182
portavoz	spokesman	0.5694444444444444
finitud	finitude	0.975
deterioro	deterioration	0.9384615384615385
manhattan	Manhattan	1.0
regulación	regulation	0.96
agradecimiento	gratitude	0.5317460317460317
margaux	margaux	1.0
indemnización	compensation	0.6120268620268621
separar	pull apart	0.5738095238095239
arn	arn	1.0
determinando	determining	0.9136363636363637
machismo	machismo	1.0
silvestres	wild	0.5666666666666667
yacimientos	deposits	0.5492424242424242
encontrados	found	0.5131313131313131
carencia	lack	0.41666666666666674
jardines	gardens	0.8134920634920636
esclavistas	slavers	0.6897546897546897
gendengarjaa	gendengarjaa	1.0
esclavo	slave	0.7904761904761904
rabia	Rage	0.6333333333333333
sacados	taken out	0.5026455026455027
recolectadas	collected	0.7268518518518517
decida	decide	0.9333333333333333
navegó	sailed	0.5555555555555555
colombianos	Colombians	0.9818181818181818
analiza	analyze	0.8857142857142858
flamante	brand new	0.5694444444444444
explorador	explorer	0.915
ruega	begs	0.6333333333333333
imperio	empire	0.7825396825396825
mahy	mahy	1.0
preocupar	worry	0.374074074074074
replicarse	replicate	0.9377777777777778
ajusticiamiento	execution	0.49629629629629624
firmar	sign	0.4722222222222221
tupí	tupi	1.0
manada	herd	0.4722222222222221
recomiendo	I recommend	0.8424242424242424
invertirla	reverse it	0.6222222222222222
concretos	concrete	0.9305555555555555
hermosas	beautiful	0.412037037037037
beltrán	beltran	1.0
intactas	intact	0.95
iva	VAT	0.0
xix	xix	1.0
uci	uci	1.0
abolición	abolition	0.9555555555555556
profesión	profession	0.98
templos	temples	0.9428571428571428
trabaje	work	0.4642857142857142
ventilares	vents	0.8400000000000001
valoraciones	valuations	0.8463888888888889
mary	mary	1.0
californiano	Californian	0.9833333333333333
edward	Edward	1.0
atentan	attempt	0.6309523809523809
informativas	informative	0.9484848484848484
comunicarse	communicate	0.9151515151515153
animó	cheer up	0.0
portuguesa	Portuguese	0.96
susceptibles	susceptible	0.9833333333333333
marchaba	marched	0.8678571428571429
generando	generating	0.8955555555555555
eludir	avoid	0.4111111111111112
lima	lime	0.8833333333333334
galardones	accolades	0.7306878306878307
aísle	isolate	0.7904761904761904
educativa	educational	0.9232323232323232
obtenía	got	0.6507936507936508
movimientos	movements	0.8812710437710437
vacante	vacant	0.9714285714285714
recaudado	raised	0.6203703703703703
estimulación	stimulation	0.914141414141414
entrevistas	interviews	0.7174242424242424
impresión	Print	0.5333333333333333
represente	represent	0.98
parámetro	parameter	0.9555555555555556
revalidó	revalidated	0.9022727272727272
visor	viewfinder	0.5333333333333333
alimenticios	food	0.0
medicándome	measuring me	0.6922799422799423
asuntos	affairs	0.5238095238095238
cm	cm	1.0
editorial	editorial	1.0
hipoteca	mortgage	0.5833333333333334
espectadores	spectators	0.8462962962962962
cincos	fives	0.5777777777777778
ebais	you were	0.0
aprovechando	taking advantage	0.5097222222222223
atribuyó	attributed	0.8266666666666667
cordón	cord	0.9333333333333333
betancourt	betancourt	1.0
ucab	ucab	1.0
bincha	bincha	1.0
psicomotor	psychomotor	0.9248484848484849
impuesta	imposed	0.7991666666666667
mensual	monthly	0.6190476190476191
mcgovern	mcgovern	1.0
atribuyeron	attributed	0.823030303030303
genéticamente	genetically	0.8685314685314686
traía	brought	0.4476190476190476
latinoamericana	Latin American	0.959047619047619
gótico	Gothic	0.9222222222222223
infrecuente	infrequent	0.9436363636363637
sensibles	sensitive	0.8666666666666666
inflación	inflation	0.9555555555555556
típicamente	typically	0.6033670033670034
dichos	sayings	0.5396825396825397
traumas	trauma	0.9714285714285714
agentes	agents	0.9714285714285714
destacada	outstanding	0.5193602693602694
espantoso	frightening	0.30134680134680125
givaudan	givaudan	1.0
ambición	ambition	0.95
fetales	fetal	0.9428571428571428
lewis	lewis	1.0
iowa	Iowa	1.0
reflejo	reflection	0.8914285714285715
inocuidad	innocuousness	0.6467236467236467
triunfal	triumphal	0.8833333333333333
máscarillas	masks	0.6242424242424242
aaron	Aaron	1.0
comillas	quotation marks	0.413888888888889
ordenar	order	0.9428571428571428
fianza	bond	0.4722222222222221
craneales	cranial	0.9047619047619048
uslar	uslar	1.0
holística	holistic	0.9777777777777777
wars	wars	1.0
consolidados	consolidated	0.9333333333333333
urgente	urgent	0.9714285714285714
enfatiza	emphasizes	0.6333333333333333
ejercicio	exercise	0.7541666666666665
patrióticos	patriotic	0.9636363636363636
peterson	peterson	1.0
talla	size	0.0
agroindustria	agroindustry	0.9525641025641025
aval	endorsement	0.0
devastadoras	devastating	0.843939393939394
sociable	Sociable	1.0
kevin	Kevin	1.0
screen	screen	1.0
sembró	sowed	0.5777777777777778
suizo	Swiss	0.6
devils	devils	1.0
rama	branch	0.611111111111111
australia	Australia	1.0
obedientes	obedient	0.96
venideras	to come	0.4179894179894179
agregar	add	0.4920634920634921
ejerció	wielded	0.4285714285714286
élites	elites	1.0
invertidos	inverted	0.915
colateral	collateral	0.9766666666666667
conversiva	conversive	0.96
sufría	suffered	0.8055555555555556
farmacólogo	pharmacologist	0.8203463203463204
devolución	return	0.6
dominicana	dominican	0.98
rpharm	rpharm	1.0
aciertos	hits	0.5833333333333334
mediterráneo	Mediterranean	0.9525641025641025
lucius	lucius	1.0
intentaba	was trying	0.4740740740740741
cierren	close	0.5619047619047619
proyecte	project	0.9083333333333333
valoró	valued	0.6666666666666666
cuyos	whose	0.6
líbano	Lebanon	0.8642857142857143
emitió	emitted	0.8476190476190476
quitaron	removed	0.42261904761904767
qualcomm	qualcomm	1.0
supremacistas	supremacists	0.9846153846153847
birmingham	birmingham	1.0
poquito	little bit	0.49523809523809526
reactivar	reactivate	0.9377777777777778
alberto	Alberto	1.0
culturales	cultural	0.96
rigurosas	rigorous	0.8856481481481482
usándolas	using them	0.5444444444444444
citan	quote	0.46666666666666656
neurocientífico	neuroscientist	0.9038095238095238
analizará	will analyze	0.611111111111111
comúnmente	Commonly	0.6416666666666667
inseminar	inseminate	0.9377777777777778
endurecimiento	hardening	0.5873015873015873
palestina	Palestine	0.9555555555555556
filosófica	philosophical	0.8051282051282053
visualmente	visually	0.8590909090909091
residencias	residences	0.9436363636363637
britney	britney	1.0
aprovechar	to take advantage of	0.44999999999999996
incidencias	incidents	0.9232323232323232
marshall	marshall	1.0
denotan	denote	0.9095238095238095
abundante	abundant	0.9777777777777777
condenada	condemned	0.9111111111111111
figuran	figure	0.9095238095238095
iniciativa	initiative	0.8775000000000001
represa	dam	0.0
plaza	square	0.4555555555555555
calabozos	dungeons	0.4907407407407407
cuente	count	0.8400000000000001
harris	harris	1.0
ocioso	idle	0.4722222222222221
farmacología	pharmacology	0.8333333333333334
mongol	Mongolian	0.9333333333333333
demostró	showed	0.36111111111111116
poeta	poet	0.96
fair	fair	1.0
españoles	Spanish people	0.7367724867724869
dorsey	dorsey	1.0
chips	chips	1.0
perdonó	forgave	0.4285714285714286
sorry	sorry	1.0
alabada	praised	0.5238095238095238
albarenga	albarenga	1.0
consciente	aware	0.43333333333333335
florianópolis	florianopolis	1.0
lagunas	gaps	0.4285714285714286
destruida	destroyed	0.8666666666666666
demuestra	shows	0.4370370370370371
embarcar	embark	0.8916666666666667
atemorizan	frighten	0.5750000000000001
verificar	check	0.5407407407407407
celebrar	celebrate	0.9305555555555555
afiliaciones	affiliations	0.9111111111111112
elisavegas	elisavegas	1.0
geriátricas	geriatric	0.9636363636363636
congreso	congress	0.95
nscs	nscs	1.0
organizada	organized	0.9377777777777778
monumentos	monuments	0.98
podrido	rotten	0.4365079365079365
covid	covid	1.0
perencevich	perencevich	1.0
afecto	affected	0.8555555555555556
necesitaremos	we will need	0.4935897435897436
cruz	cross	0.6333333333333333
identifica	identifies	0.92
sierra	saw	0.5
anualizada	annualized	0.8933333333333333
reflexiona	ponder	0.4222222222222223
adversos	adverse	0.9214285714285715
desplazará	will displace	0.4948717948717949
sentimental	sentimental	1.0
discursivas	discursive	0.9436363636363637
feminismo	feminism	0.9777777777777777
bloomberg	bloomberg	1.0
rapadas	shaved	0.5396825396825397
simulación	simulation	0.96
natación	swimming	0.5
diputada	deputy	0.75
consciencia	consciousness	0.8435314685314685
hispano	Hispanic	0.9214285714285715
pensadores	thinkers	0.46666666666666656
conducir	drive	0.44166666666666665
insultan	they insult	0.4053030303030303
cochas	cochas	1.0
protagonizadas	starring	0.6150793650793651
irma	irma	1.0
extendido	extended	0.9305555555555555
administrarle	administer	0.9338461538461538
cuero	leather	0.4476190476190476
cumplirlo	fulfill it	0.6148148148148148
organiza	organizes	0.9305555555555555
valarie	valarie	1.0
hallazgo	finding	0.42261904761904767
solicitudes	requests	0.43813131313131315
amortiguar	cushion	0.3285714285714285
relevante	relevant	0.9777777777777777
veten	go away	0.0
angiotensina	angiotensin	0.9833333333333333
padecen	suffer	0.4365079365079365
tecnológico	technological	0.9249417249417249
judiciales	judicial	0.96
lanzan	throw	0.0
puedas	you can	0.5396825396825397
celebridades	celebrities	0.9136363636363637
exceden	exceed	0.9380952380952381
fumigación	fumigation	0.96
esperado	expected	0.6666666666666666
alcanzar	reach	0.5499999999999999
cotidiana	everyday	0.4907407407407407
calorías	calories	0.95
cautivaba	captivated	0.8044444444444444
iglesia	church	0.0
fernández	Fernandez	1.0
hospitalarios	hospitable	0.8830769230769232
escenas	scenes	0.8412698412698413
despojar	strip away	0.5583333333333333
destacando	highlighting	0.4555555555555555
respectivas	respective	0.9436363636363637
sombras	shades	0.5396825396825397
habana	havana	0.9111111111111112
comentamos	we comment	0.6571428571428571
costas	coasts	0.9555555555555556
piru	piru	1.0
reconstrucción	reconstruction	0.9714285714285714
previsible	foreseeable	0.6595959595959596
comercializa	commercializes	0.9305555555555556
celebradas	celebrated	0.92
nacidos	born	0.0
hombremáquina	machine man	0.6134421134421135
asumir	assume	0.8222222222222222
analysis	analysis	1.0
heredero	inheritor	0.6601851851851852
interpreta	interprets	0.96
operario	operator	0.9214285714285715
antigubernamentales	anti-government	0.8863157894736842
estratégicamente	strategically	0.6980769230769232
electivos	electives	0.9555555555555556
santana	santana	1.0
glee	glee	1.0
acordar	agree	0.5619047619047619
espionaje	espionage	0.9555555555555556
raya	stripe	0.4722222222222221
fragmentos	fragments	0.98
us54	us54	1.0
transitoria	transitory	0.9436363636363637
declara	declares	0.9214285714285715
lutz	lutz	1.0
súperricos	super rich	0.92
woods	woods	1.0
i	i	1.0
order	order	1.0
latam	latam	1.0
pictwittercomjzhmmes4hf	pictwittercomjzhmmes4hf	1.0
máquinas	machines	0.8
inmediaciones	vicinity	0.6032051282051282
merino	merino	1.0
deplorables	deplorable	0.9818181818181818
eca2	eca2	1.0
violencia	violence	0.9305555555555555
londinense	Londoner	0.87
sufrimiento	suffering	0.8299663299663299
versátiles	versatile	0.98
gobernar	govern	0.8555555555555556
altruistas	altruistic	0.92
llamados	called	0.6388888888888888
imparcial	impartial	0.9555555555555556
movería	would move	0.41428571428571437
freedmen	freedmen	1.0
contenidos	contents	0.915
reduce	reduces	0.9714285714285714
vigilar	look out	0.0
adolfo	adolfo	1.0
heroínas	heroines	0.95
presunto	alleged	0.42261904761904767
avesid1	aveid1	0.9666666666666667
miyazawa	miyazawa	1.0
prestarle	lend	0.4537037037037037
prepago	prepaid	0.8857142857142858
alessandro	Alessandro	1.0
extiende	extends	0.9083333333333333
rica	delicious	0.5740740740740741
atenuado	attenuated	0.8866666666666667
usarlo	use it	0.5555555555555555
lorenza	lorenza	1.0
decidimos	we decided to	0.6538461538461539
drásticamente	drastically	0.8685314685314686
diagnósticas	diagnostic	0.9666666666666667
mask	mask	1.0
revenga	revenge	0.9428571428571428
trataron	they tried	0.5583333333333333
reconstruir	rebuild	0.48917748917748916
coração	heart	0.39523809523809517
cancelaron	canceled	0.87
autodefensa	self defense	0.6262626262626263
revocación	revocation	0.96
nati	nati	1.0
piratas	pirates	0.9428571428571428
charleston	Charleston	1.0
cabezas	heads	0.565079365079365
visa	visa	1.0
extranjeras	foreign	0.45598845598845594
vertedero	dump	0.0
pérez	perez	1.0
intelectivas	intellectual	0.9
cartas	letters	0.5396825396825397
catastrophe	catastrophe	1.0
ámbitos	scopes	0.4365079365079365
reseña	review	0.6666666666666666
inofensiva	harmless	0.4833333333333334
merece	deserves	0.6388888888888888
denominador	denominator	0.9636363636363636
gudat	gudat	1.0
cirujano	surgeon	0.5238095238095238
celeste	light blue	0.5761904761904763
clima	weather	0.4476190476190476
emprendimiento	entrepreneurship	0.6071428571428571
anglosajones	Anglo-Saxons	0.9333333333333333
nature	nature	1.0
americano	American	0.9777777777777777
conmutaran	commute	0.7904761904761906
cnj	cnj	1.0
revolución	revolution	0.96
clarín	clarion	0.9714285714285714
star	star	1.0
computadoras	computers	0.9111111111111111
elisa	elisa	1.0
funcionaria	official	0.5598484848484849
reforzaron	reinforced	0.6666666666666666
ronderos	ronderos	1.0
race	race	1.0
ocurren	occur	0.8323809523809523
entero	whole	0.4555555555555555
supusieron	supposed	0.8094444444444445
asmática	asthmatic	0.8693121693121693
imperios	empires	0.8134920634920636
reportó	reported	0.9214285714285715
bator	bator	1.0
dueña	owner	0.43333333333333335
declararon	they declared	0.6316239316239316
us38	us38	1.0
custodia	custody	0.9214285714285715
invierte	invest	0.8736111111111112
autodenominado	self-styled	0.38455988455988455
osteológicas	osteological	0.9666666666666666
disputa	dispute	0.9428571428571428
alargado	elongate	0.4722222222222221
construyéndose	building	0.4186507936507937
roban	they steal	0.0
industrialización	industrialization	0.9764705882352941
anunciar	announce	0.6833333333333332
pacificación	pacification	0.9666666666666666
promuevan	promote	0.853968253968254
networks	networks	1.0
religiosos	religious	0.9377777777777778
do	do	1.0
hallan	find	0.0
dañaron	damaged	0.6190476190476191
live	live	1.0
sacudido	shaken	0.5277777777777778
miat	miat	1.0
adquiría	acquired	0.775
terrorismo	terrorism	0.98
acumulándose	piling up	0.41666666666666674
intuición	intuition	0.9555555555555556
numéricas	numerical	0.9555555555555556
quedarnos	stay	0.4537037037037037
humillación	humiliation	0.905050505050505
antonia	antonia	1.0
inadecuada	inadequate	0.88
septimio	septimium	0.9305555555555555
remotas	remote	0.9095238095238095
rebobinemos	let&#39;s rewind	0.37563131313131315
us398	us398	1.0
ciberseguridad	cybersecurity	0.8005494505494506
niegan	deny	0.4444444444444444
